parcel_id,municipality,land_area_m2,zoning_or_land_use,assessment_class,has_residential_use,source_ref,quality_tier,notes
lotcon-7808,municipality-3,800699.76,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 15; concession=17; legal=LOT 15, CON 17; linkage=none"
lotcon-7809,municipality-4,1241990.61,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 28; concession=1 WEST OF GARAFRAXA ROAD; legal=LOT 28, 1 WGR; linkage=none"
lotcon-7810,municipality-3,818300.48,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 24; concession=16; legal=LOT 24, CON 16; linkage=none"
lotcon-7811,municipality-3,968580.60,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 17; concession=22; legal=LOT 17, CON 22; linkage=none"
lotcon-7812,municipality-5,404100.23,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 13; concession=1 NORTH OF DURHAM ROAD; legal=LOT 13, CON 1 NDR; linkage=none"
lotcon-7813,municipality-3,480544.08,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 228; concession=RANGE 3W; legal=LOT 228, RANGE 3W; linkage=none"
lotcon-7814,municipality-4,442350.00,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 8; concession=4 SOUTH OF DURHAM ROAD; legal=LOT 8, CON 4 SDR; linkage=none"
lotcon-7815,municipality-4,400819.22,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 58; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 58, CON 2 SDR; linkage=none"
lotcon-7816,municipality-3,419506.35,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 221; concession=RANGE 4W; legal=LOT 221, RANGE 4W; linkage=none"
lotcon-7817,municipality-5,402272.14,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 12; concession=1 NORTH OF DURHAM ROAD; legal=LOT 12, CON 1 NDR; linkage=none"
lotcon-7818,municipality-3,1007903.80,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 16; concession=22; legal=LOT 16, CON 22; linkage=none"
lotcon-7819,municipality-3,807836.93,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 5; concession=18; legal=LOT 5, CON 18; linkage=none"
lotcon-7820,municipality-4,398611.85,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 57; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 57, CON 2 SDR; linkage=none"
lotcon-7821,municipality-4,442732.18,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 7; concession=4 SOUTH OF DURHAM ROAD; legal=LOT 7, CON 4 SDR; linkage=none"
lotcon-7822,municipality-5,427482.61,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 11; concession=1 NORTH OF DURHAM ROAD; legal=LOT 11, CON 1 NDR; linkage=none"
lotcon-7823,municipality-4,862813.44,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 63; concession=3 WEST OF GARAFRAXA ROAD; legal=LOT 63, 3 WGR; linkage=none"
lotcon-7824,municipality-3,797376.95,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 14; concession=17; legal=LOT 14, CON 17; linkage=none"
lotcon-7825,municipality-3,541764.44,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 237; concession=RANGE 2W; legal=LOT 237, RANGE 2W; linkage=none"
lotcon-7826,municipality-3,874010.87,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 23; concession=16; legal=LOT 23, CON 16; linkage=none"
lotcon-7827,municipality-4,376871.58,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 56; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 56, CON 2 SDR; linkage=none"
lotcon-7828,municipality-4,929134.54,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 66; concession=2 EAST OF GARAFRAXA ROAD; legal=LOT 66, 2 EGR; linkage=none"
lotcon-7829,municipality-3,1019670.05,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 15; concession=22; legal=LOT 15, CON 22; linkage=none"
lotcon-7830,municipality-4,798108.08,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 67; concession=3 EAST OF GARAFRAXA ROAD; legal=LOT 67, 3 EGR; linkage=none"
lotcon-7831,municipality-5,427616.41,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 10; concession=1 NORTH OF DURHAM ROAD; legal=LOT 10, CON 1 NDR; linkage=none"
lotcon-7832,municipality-3,473211.26,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 229; concession=RANGE 3W; legal=LOT 229, RANGE 3W; linkage=none"
lotcon-7833,municipality-4,449646.59,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 6; concession=4 SOUTH OF DURHAM ROAD; legal=LOT 6, CON 4 SDR; linkage=none"
lotcon-7834,municipality-3,793988.75,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 32; concession=15; legal=LOT 32, CON 15; linkage=none"
lotcon-7835,municipality-4,756279.39,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 64; concession=2 WEST OF GARAFRAXA ROAD; legal=LOT 64, 2 WGR; linkage=none"
lotcon-7836,municipality-4,400662.47,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 55; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 55, CON 2 SDR; linkage=none"
lotcon-7837,municipality-3,403719.12,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 222; concession=RANGE 4W; legal=LOT 222, RANGE 4W; linkage=none"
lotcon-7838,municipality-3,797120.40,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 4; concession=18; legal=LOT 4, CON 18; linkage=none"
lotcon-7839,municipality-5,390840.14,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 9; concession=1 NORTH OF DURHAM ROAD; legal=LOT 9, CON 1 NDR; linkage=none"
lotcon-7840,municipality-4,292724.71,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 36; concession=1 SOUTH OF DURHAM ROAD; legal=LOT 36, CON 1 SDR; linkage=none"
lotcon-7841,municipality-3,969251.42,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 14; concession=22; legal=LOT 14, CON 22; linkage=none"
lotcon-7842,municipality-4,397823.04,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 54; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 54, CON 2 SDR; linkage=none"
lotcon-7843,municipality-3,793715.10,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 13; concession=17; legal=LOT 13, CON 17; linkage=none"
lotcon-7844,municipality-4,452091.20,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 5; concession=4 SOUTH OF DURHAM ROAD; legal=LOT 5, CON 4 SDR; linkage=none"
lotcon-7845,municipality-3,828601.67,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 22; concession=16; legal=LOT 22, CON 16; linkage=none"
lotcon-7846,municipality-3,564768.94,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 238; concession=RANGE 2W; legal=LOT 238, RANGE 2W; linkage=none"
lotcon-7847,municipality-5,409711.20,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 8; concession=1 NORTH OF DURHAM ROAD; legal=LOT 8, CON 1 NDR; linkage=none"
lotcon-7848,municipality-3,792286.76,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 31; concession=15; legal=LOT 31, CON 15; linkage=none"
lotcon-7849,municipality-4,409183.27,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 53; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 53, CON 2 SDR; linkage=none"
lotcon-7850,municipality-3,971295.56,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 13; concession=22; legal=LOT 13, CON 22; linkage=none"
lotcon-7851,municipality-3,497211.64,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 230; concession=RANGE 3W; legal=LOT 230, RANGE 3W; linkage=none"
lotcon-7852,municipality-5,387902.69,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 7; concession=1 NORTH OF DURHAM ROAD; legal=LOT 7, CON 1 NDR; linkage=none"
lotcon-7853,municipality-4,439501.91,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 4; concession=4 SOUTH OF DURHAM ROAD; legal=LOT 4, CON 4 SDR; linkage=none"
lotcon-7854,municipality-3,808307.89,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 3; concession=18; legal=LOT 3, CON 18; linkage=none"
lotcon-7855,municipality-4,387261.74,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 52; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 52, CON 2 SDR; linkage=none"
lotcon-7856,municipality-3,413695.15,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 223; concession=RANGE 4W; legal=LOT 223, RANGE 4W; linkage=none"
lotcon-7857,municipality-3,826548.20,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 12; concession=17; legal=LOT 12, CON 17; linkage=none"
lotcon-7858,municipality-3,1000781.13,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 12; concession=22; legal=LOT 12, CON 22; linkage=none"
lotcon-7859,municipality-5,387403.51,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 6; concession=1 NORTH OF DURHAM ROAD; legal=LOT 6, CON 1 NDR; linkage=none"
lotcon-7860,municipality-4,422302.24,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 51; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 51, CON 2 SDR; linkage=none"
lotcon-7861,municipality-3,806086.43,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 21; concession=16; legal=LOT 21, CON 16; linkage=none"
lotcon-7862,municipality-3,808994.14,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 30; concession=15; legal=LOT 30, CON 15; linkage=none"
lotcon-7863,municipality-4,435941.43,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 3; concession=4 SOUTH OF DURHAM ROAD; legal=LOT 3, CON 4 SDR; linkage=none"
lotcon-7864,municipality-5,411494.52,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 5; concession=1 NORTH OF DURHAM ROAD; legal=LOT 5, CON 1 NDR; linkage=none"
lotcon-7865,municipality-3,537563.35,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 239; concession=RANGE 2W; legal=LOT 239, RANGE 2W; linkage=none"
lotcon-7866,municipality-4,924653.98,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 67; concession=2 EAST OF GARAFRAXA ROAD; legal=LOT 67, 2 EGR; linkage=none"
lotcon-7867,municipality-4,841710.93,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 64; concession=3 WEST OF GARAFRAXA ROAD; legal=LOT 64, 3 WGR; linkage=none"
lotcon-7868,municipality-4,421623.00,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 50; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 50, CON 2 SDR; linkage=none"
lotcon-7869,municipality-3,1016806.16,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 11; concession=22; legal=LOT 11, CON 22; linkage=none"
lotcon-7870,municipality-4,800310.10,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 68; concession=3 EAST OF GARAFRAXA ROAD; legal=LOT 68, 3 EGR; linkage=none"
lotcon-7871,municipality-3,799796.05,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 2; concession=18; legal=LOT 2, CON 18; linkage=none"
lotcon-7872,municipality-4,223036.39,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 35; concession=1 SOUTH OF DURHAM ROAD; legal=LOT 35, CON 1 SDR; linkage=none"
lotcon-7873,municipality-5,413801.96,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 4; concession=1 NORTH OF DURHAM ROAD; legal=LOT 4, CON 1 NDR; linkage=none"
lotcon-7874,municipality-4,436703.83,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 2; concession=4 SOUTH OF DURHAM ROAD; legal=LOT 2, CON 4 SDR; linkage=none"
lotcon-7875,municipality-3,480744.87,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 231; concession=RANGE 3W; legal=LOT 231, RANGE 3W; linkage=none"
lotcon-7876,municipality-4,403426.30,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 49; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 49, CON 2 SDR; linkage=none"
lotcon-7877,municipality-3,397961.90,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 224; concession=RANGE 4W; legal=LOT 224, RANGE 4W; linkage=none"
lotcon-7878,municipality-3,789691.04,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 11; concession=17; legal=LOT 11, CON 17; linkage=none"
lotcon-7879,municipality-4,697286.32,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 65; concession=2 WEST OF GARAFRAXA ROAD; legal=LOT 65, 2 WGR; linkage=none"
lotcon-7880,municipality-3,1040685.79,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 10; concession=22; legal=LOT 10, CON 22; linkage=none"
lotcon-7881,municipality-5,392442.19,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 3; concession=1 NORTH OF DURHAM ROAD; legal=LOT 3, CON 1 NDR; linkage=none"
lotcon-7882,municipality-3,810010.94,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 20; concession=16; legal=LOT 20, CON 16; linkage=none"
lotcon-7883,municipality-3,787509.53,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 29; concession=15; legal=LOT 29, CON 15; linkage=none"
lotcon-7884,municipality-4,395739.07,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 48; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 48, CON 2 SDR; linkage=none"
lotcon-7885,municipality-4,439598.91,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 1; concession=4 SOUTH OF DURHAM ROAD; legal=LOT 1, CON 4 SDR; linkage=none"
lotcon-7886,municipality-4,1203679.95,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 29; concession=1 EAST OF GARAFRAXA ROAD; legal=LOT 29, 1 EGR; linkage=none"
lotcon-7887,municipality-4,360623.43,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 26; concession=1 SOUTH OF DURHAM ROAD; legal=LOT 26, CON 1 SDR; linkage=none"
lotcon-7888,municipality-5,401117.93,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 2; concession=1 NORTH OF DURHAM ROAD; legal=LOT 2, CON 1 NDR; linkage=none"
lotcon-7889,municipality-4,387233.41,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 25; concession=1 SOUTH OF DURHAM ROAD; legal=LOT 25, CON 1 SDR; linkage=none"
lotcon-7890,municipality-3,550680.51,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 240; concession=RANGE 2W; legal=LOT 240, RANGE 2W; linkage=none"
lotcon-7891,municipality-3,853954.69,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 1; concession=18; legal=LOT 1, CON 18; linkage=none"
lotcon-7892,municipality-3,1007798.02,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 9; concession=22; legal=LOT 9, CON 22; linkage=none"
lotcon-7893,municipality-4,405958.99,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 47; concession=2 SOUTH OF DURHAM ROAD; legal=LOT 47, CON 2 SDR; linkage=none"
lotcon-7894,municipality-4,412240.77,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 24; concession=1 SOUTH OF DURHAM ROAD; legal=LOT 24, CON 1 SDR; linkage=none"
lotcon-7895,municipality-5,424443.77,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 1; concession=1 NORTH OF DURHAM ROAD; legal=LOT 1, CON 1 NDR; linkage=none"
lotcon-7896,municipality-3,804313.88,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 10; concession=17; legal=LOT 10, CON 17; linkage=none"
lotcon-7897,municipality-3,492114.73,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 232; concession=RANGE 3W; legal=LOT 232, RANGE 3W; linkage=none"
lotcon-7898,municipality-3,412182.40,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 225; concession=RANGE 4W; legal=LOT 225, RANGE 4W; linkage=none"
lotcon-7899,municipality-3,720038.17,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 27; concession=21; legal=LOT 27, CON 21; linkage=none"
